gene	category	row_splits
AT3G57700.TAIR10	train	train
AT3G57710.TAIR10	test	test
AT3G57720.TAIR10	train	train
AT3G57730.TAIR10	train	train
AT3G57740.TAIR10	train	train
AT3G57750.TAIR10	train	test,train
AT3G57760.TAIR10	train	train
AT3G57770.TAIR10	train	train
AT3G57780.TAIR10	train	train
AT3G57785.TAIR10	train	train
AT3G57790.TAIR10	train	train
AT3G57800.TAIR10	train	train
AT3G57810.TAIR10	train	test,train
AT3G57830.TAIR10	test	test
AT3G57840.TAIR10	train	train
AT3G57850.TAIR10	train	train
AT3G57860.TAIR10	train	train
AT3G57870.TAIR10	test	test
AT3G57880.TAIR10	test	test
AT3G57890.TAIR10	train	train
AT3G57900.TAIR10	train	train
AT3G57910.TAIR10	test	test
AT3G57920.TAIR10	validation	validation
AT3G57930.TAIR10	train	train
AT3G57940.TAIR10	train	test,train
AT3G57950.TAIR10	train	train
AT3G57958.TAIR10	test	test
AT3G57960.TAIR10	train	train
AT3G57970.TAIR10	train	train
AT3G57980.TAIR10	validation	validation
AT3G57990.TAIR10	train	train
AT3G58000.TAIR10	train	train
AT3G58010.TAIR10	train	train
AT3G58020.TAIR10	train	train
AT3G58030.TAIR10	train	train,validation
AT3G58040.TAIR10	train	train
AT3G58050.TAIR10	validation	validation
AT3G58060.TAIR10	test	test
AT3G58070.TAIR10	train	train
AT3G58080.TAIR10	train	train
AT3G58090.TAIR10	validation	validation
AT3G58100.TAIR10	train	train
AT3G58110.TAIR10	train	train
AT3G58120.TAIR10	train	train
AT3G58130.TAIR10	train	train
AT3G58140.TAIR10	train	train
AT3G58150.TAIR10	train	train
AT3G58160.TAIR10	train	train
AT3G58170.TAIR10	train	train
AT3G58180.TAIR10	train	train
AT3G58190.TAIR10	train	train
AT3G58200.TAIR10	train	train
AT3G58210.TAIR10	train	train
AT3G58220.TAIR10	train	test,train
AT3G58230.TAIR10	train	train
AT3G58240.TAIR10	train	train
AT3G58250.TAIR10	train	train
AT3G58260.TAIR10	test	test
AT3G58270.TAIR10	train	train,validation
AT3G58280.TAIR10	validation	validation
AT3G58290.TAIR10	train	train
AT3G58300.TAIR10	train	train
AT3G58310.TAIR10	train	train
AT3G58320.TAIR10	train	train
AT3G58330.TAIR10	test	test
AT3G58340.TAIR10	train	train
AT3G58350.TAIR10	test	test
AT3G58360.TAIR10	train	train
AT3G58370.TAIR10	train	train
AT3G58380.TAIR10	train	train
AT3G58390.TAIR10	train	train
AT3G58400.TAIR10	test	test
AT3G58410.TAIR10	train	train
AT3G58420.TAIR10	test	test
AT3G58430.TAIR10	train	train
AT3G58440.TAIR10	train	train
AT3G58450.TAIR10	train	train
AT3G58460.TAIR10	validation	test,validation
AT3G58470.TAIR10	train	train
AT3G58480.TAIR10	test	test
AT3G58490.TAIR10	train	test,train
AT3G58500.TAIR10	test	test
AT3G58510.TAIR10	train	train
AT3G58520.TAIR10	train	train,validation
AT3G58530.TAIR10	test	test
AT3G58540.TAIR10	train	train
AT3G58550.TAIR10	validation	validation
AT3G58560.TAIR10	test	test
AT3G58570.TAIR10	train	train
AT3G58580.TAIR10	train	train
AT3G58590.TAIR10	test	test
AT3G58600.TAIR10	test	test
AT3G58610.TAIR10	train	train
AT3G58620.TAIR10	train	train
AT3G58630.TAIR10	train	train
AT3G58640.TAIR10	train	train,validation
AT3G58650.TAIR10	train	train
AT3G58660.TAIR10	train	train
AT3G58670.TAIR10	train	train
AT3G58676.TAIR10	train	train
AT3G58680.TAIR10	train	train
AT3G58690.TAIR10	train	train
AT3G58700.TAIR10	train	train
AT3G58710.TAIR10	train	train
AT3G58720.TAIR10	train	train
AT3G58730.TAIR10	train	train
AT3G58740.TAIR10	train	train
AT3G58750.TAIR10	train	train
AT3G58760.TAIR10	train	train
AT3G58770.TAIR10	train	train
AT3G58780.TAIR10	train	test,train
AT3G58790.TAIR10	train	train
AT3G58800.TAIR10	test	test
AT3G58810.TAIR10	train	test,train
AT3G58820.TAIR10	train	train
AT3G58830.TAIR10	train	train
AT3G58840.TAIR10	test	test
AT3G58850.TAIR10	train	train
AT3G58860.TAIR10	train	train
AT3G58877.TAIR10	validation	validation
AT3G58880.TAIR10	test	test
AT3G58890.TAIR10	train	train
AT3G58900.TAIR10	test	test
AT3G58910.TAIR10	train	train
AT3G58920.TAIR10	train	train
AT3G58930.TAIR10	validation	validation
AT3G58940.TAIR10	train	train
AT3G58950.TAIR10	train	train
AT3G58960.TAIR10	train	train
AT3G58970.TAIR10	train	train
AT3G58980.TAIR10	train	train
AT3G58990.TAIR10	train	train
AT3G59000.TAIR10	train	train
AT3G59010.TAIR10	test	test
AT3G59020.TAIR10	train	train
AT3G59030.TAIR10	train	train
AT3G59040.TAIR10	train	train
AT3G59050.TAIR10	validation	validation
AT3G59052.TAIR10	train	train
AT3G59060.TAIR10	train	train
AT3G59070.TAIR10	train	train
AT3G59080.TAIR10	test	test
AT3G59090.TAIR10	train	train,validation
AT3G59100.TAIR10	train	train
AT3G59110.TAIR10	validation	validation
AT3G59120.TAIR10	test	test
AT3G59130.TAIR10	train	train
AT3G59140.TAIR10	train	train
AT3G59150.TAIR10	train	train
AT3G59160.TAIR10	train	train
AT3G59170.TAIR10	train	train
AT3G59180.TAIR10	train	train
AT3G59190.TAIR10	train	train
AT3G59200.TAIR10	train	train
AT3G59210.TAIR10	train	train
AT3G59220.TAIR10	train	train
AT3G59230.TAIR10	validation	validation
AT3G59240.TAIR10	train	train
AT3G59250.TAIR10	train	train
AT3G59260.TAIR10	train	train
AT3G59270.TAIR10	train	train
AT3G59280.TAIR10	train	train
AT3G59290.TAIR10	train	train
AT3G59300.TAIR10	train	train
AT3G59310.TAIR10	train	train
AT3G59320.TAIR10	train	test,train
AT3G59330.TAIR10	test	test
AT3G59340.TAIR10	train	train
AT3G59350.TAIR10	train	train,validation
AT3G59360.TAIR10	train	test,train
AT3G59370.TAIR10	train	train
AT3G59380.TAIR10	train	train
AT3G59390.TAIR10	train	test,train
AT3G59400.TAIR10	validation	validation
AT3G59410.TAIR10	train	train
AT3G59420.TAIR10	train	train
AT3G59430.TAIR10	train	train,validation
AT3G59440.TAIR10	train	train
AT3G59450.TAIR10	validation	validation
AT3G59455.TAIR10	train	train
AT3G59460.TAIR10	test	test
AT3G59470.TAIR10	train	train
AT3G59480.TAIR10	train	train
AT3G59490.TAIR10	train	test,train
AT3G59500.TAIR10	train	train
AT3G59510.TAIR10	validation	validation
AT3G59520.TAIR10	train	train
AT3G59530.TAIR10	train	train
AT3G59540.TAIR10	train	train
AT3G59550.TAIR10	train	train
AT3G59570.TAIR10	train	train
AT3G59580.TAIR10	train	train
AT3G59590.TAIR10	train	train
AT3G59600.TAIR10	validation	validation
AT3G59610.TAIR10	train	train
AT3G59620.TAIR10	test	test
AT3G59630.TAIR10	train	train
AT3G59640.TAIR10	train	train
AT3G59650.TAIR10	train	test,train
AT3G59660.TAIR10	validation	validation
AT3G59670.TAIR10	test	test
AT3G59680.TAIR10	train	train
AT3G59690.TAIR10	train	train
AT3G59700.TAIR10	train	train
AT3G59710.TAIR10	test	test
AT3G59730.TAIR10	train	train
AT3G59740.TAIR10	train	train
AT3G59750.TAIR10	train	train
AT3G59760.TAIR10	test	test
AT3G59770.TAIR10	train	train,validation
AT3G59780.TAIR10	train	train
AT3G59790.TAIR10	train	train
AT3G59800.TAIR10	train	train
AT3G59810.TAIR10	test	test
AT3G59820.TAIR10	train	train
AT3G59830.TAIR10	test	test
AT3G59840.TAIR10	train	train
AT3G59845.TAIR10	train	train
AT3G59850.TAIR10	train	train
AT3G59870.TAIR10	train	train
AT3G59880.TAIR10	validation	validation
AT3G59890.TAIR10	train	train
AT3G59900.TAIR10	train	train
AT3G59910.TAIR10	train	train
AT3G59920.TAIR10	train	train
AT3G59930.TAIR10	test	test
AT3G59940.TAIR10	train	train
AT3G59950.TAIR10	train	train,validation
AT3G59960.TAIR10	validation	validation
AT3G59970.TAIR10	train	train
AT3G59980.TAIR10	test	test
AT3G59990.TAIR10	train	train
AT3G60000.TAIR10	train	train
AT3G60010.TAIR10	train	train
AT3G60020.TAIR10	train	train
AT3G60030.TAIR10	train	train
AT3G60040.TAIR10	train	train
AT3G60050.TAIR10	test	test
AT3G60060.TAIR10	train	train
AT3G60070.TAIR10	train	train
AT3G60080.TAIR10	train	train
AT3G60090.TAIR10	train	train
AT3G60100.TAIR10	train	train
AT3G60110.TAIR10	train	train
AT3G60120.TAIR10	train	train
AT3G60130.TAIR10	train	test,train
AT3G60140.TAIR10	train	train
AT3G60150.TAIR10	train	train
AT3G60160.TAIR10	train	train
AT3G60180.TAIR10	train	train
AT3G60190.TAIR10	test	test
AT3G60200.TAIR10	train	train
AT3G60210.TAIR10	train	train
AT3G60220.TAIR10	test	test
AT3G60240.TAIR10	train	train,validation
AT3G60245.TAIR10	validation	validation
AT3G60250.TAIR10	train	test,train
AT3G60260.TAIR10	train	train,validation
AT3G60270.TAIR10	test	test
AT3G60280.TAIR10	train	train
AT3G60286.TAIR10	train	train
AT3G60290.TAIR10	train	train
AT3G60300.TAIR10	train	train
AT3G60310.TAIR10	train	train
AT3G60318.TAIR10	train	train
AT3G60320.TAIR10	train	train
AT3G60328.TAIR10	train	train
AT3G60330.TAIR10	train	train
AT3G60340.TAIR10	train	train
AT3G60350.TAIR10	train	train
AT3G60360.TAIR10	train	train
AT3G60370.TAIR10	train	train
AT3G60380.TAIR10	train	train
AT3G60390.TAIR10	validation	validation
AT3G60400.TAIR10	test	test
AT3G60410.TAIR10	train	train
AT3G60420.TAIR10	train	train
AT3G60440.TAIR10	train	train
AT3G60450.TAIR10	test	test
AT3G60460.TAIR10	train	train
AT3G60470.TAIR10	train	train
AT3G60480.TAIR10	train	train
AT3G60490.TAIR10	train	train
AT3G60500.TAIR10	train	train,validation
AT3G60510.TAIR10	train	train
AT3G60520.TAIR10	validation	validation
AT3G60530.TAIR10	train	train
AT3G60540.TAIR10	train	train
AT3G60550.TAIR10	train	train
AT3G60560.TAIR10	train	train
AT3G60570.TAIR10	train	train
AT3G60580.TAIR10	train	train
AT3G60590.TAIR10	train	train
AT3G60600.TAIR10	train	test,train
AT3G60620.TAIR10	train	train
AT3G60630.TAIR10	train	train
AT3G60640.TAIR10	train	train
AT3G60647.TAIR10	train	train
AT3G60650.TAIR10	test	test
AT3G60660.TAIR10	train	train
AT3G60670.TAIR10	train	train
AT3G60680.TAIR10	train	train
AT3G60690.TAIR10	test	test
AT3G60700.TAIR10	train	train
AT3G60710.TAIR10	train	train
AT3G60720.TAIR10	test	test
AT3G60730.TAIR10	train	train
AT3G60740.TAIR10	train	train
AT3G60750.TAIR10	train	test,train
AT3G60760.TAIR10	test	test
AT3G60770.TAIR10	train	train
AT3G60780.TAIR10	train	train
AT3G60790.TAIR10	train	train
AT3G60800.TAIR10	train	train
AT3G60810.TAIR10	train	test,train
AT3G60820.TAIR10	train	train
AT3G60830.TAIR10	train	train
AT3G60840.TAIR10	validation	validation
AT3G60850.TAIR10	train	train
AT3G60860.TAIR10	train	train
AT3G60870.TAIR10	validation	validation
AT3G60880.TAIR10	train	train,validation
AT3G60890.TAIR10	train	train
AT3G60897.TAIR10	test	test
AT3G60900.TAIR10	train	train
AT3G60910.TAIR10	validation	validation
AT3G60920.TAIR10	train	train
AT3G60940.TAIR10	train	train
AT3G60950.TAIR10	train	train
AT3G60960.TAIR10	train	train
AT3G60961.TAIR10	train	train
AT3G60966.TAIR10	test	test
AT3G60970.TAIR10	train	train
AT3G60980.TAIR10	train	train
AT3G60990.TAIR10	train	train
AT3G61010.TAIR10	train	train,validation
AT3G61028.TAIR10	train	train
AT3G61030.TAIR10	train	train
AT3G61035.TAIR10	train	train
AT3G61040.TAIR10	train	train
AT3G61050.TAIR10	train	test,train
AT3G61060.TAIR10	train	train
AT3G61070.TAIR10	train	test,train
AT3G61080.TAIR10	train	train
AT3G61090.TAIR10	train	train
AT3G61100.TAIR10	train	train
AT3G61110.TAIR10	train	train
AT3G61111.TAIR10	train	train
AT3G61113.TAIR10	train	train
AT3G61117.TAIR10	train	train
AT3G61120.TAIR10	train	train
AT3G61130.TAIR10	train	train
AT3G61140.TAIR10	test	test
AT3G61150.TAIR10	test	test
AT3G61160.TAIR10	train	train,validation
AT3G61170.TAIR10	train	train
AT3G61172.TAIR10	train	train
AT3G61175.TAIR10	train	train
AT3G61177.TAIR10	train	train
AT3G61180.TAIR10	train	train
AT3G61182.TAIR10	validation	validation
AT3G61190.TAIR10	train	test,train
AT3G61200.TAIR10	train	train
AT3G61210.TAIR10	train	train
AT3G61220.TAIR10	train	train
AT3G61230.TAIR10	train	train
AT3G61240.TAIR10	train	train
AT3G61250.TAIR10	train	train
AT3G61260.TAIR10	train	train
AT3G61270.TAIR10	validation	validation
AT3G61280.TAIR10	train	train
AT3G61290.TAIR10	train	train
AT3G61300.TAIR10	train	train
AT3G61310.TAIR10	train	train
AT3G61320.TAIR10	train	train
AT3G61340.TAIR10	train	train
AT3G61350.TAIR10	train	train
AT3G61360.TAIR10	train	train
AT3G61370.TAIR10	test	test
AT3G61380.TAIR10	train	train
AT3G61389.TAIR10	validation	validation
AT3G61390.TAIR10	train	train
AT3G61400.TAIR10	validation	validation
AT3G61410.TAIR10	train	train
AT3G61415.TAIR10	train	train
AT3G61420.TAIR10	validation	validation
AT3G61430.TAIR10	train	test,train
AT3G61440.TAIR10	train	test,train
AT3G61450.TAIR10	train	test,train
AT3G61460.TAIR10	test	test
AT3G61470.TAIR10	test	test
AT3G61480.TAIR10	train	train
AT3G61490.TAIR10	train	train
AT3G61500.TAIR10	train	train,validation
AT3G61510.TAIR10	train	train
AT3G61520.TAIR10	train	train
AT3G61530.TAIR10	train	train
AT3G61540.TAIR10	test	test
AT3G61550.TAIR10	train	train
AT3G61560.TAIR10	train	test,train
AT3G61570.TAIR10	test	test
AT3G61571.TAIR10	train	train
AT3G61580.TAIR10	train	train
AT3G61590.TAIR10	train	train
AT3G61600.TAIR10	train	train
AT3G61610.TAIR10	train	train
AT3G61620.TAIR10	train	test,train
AT3G61630.TAIR10	train	train
AT3G61640.TAIR10	train	train
AT3G61650.TAIR10	train	train
AT3G61660.TAIR10	train	train
AT3G61670.TAIR10	test	test
AT3G61678.TAIR10	train	train
AT3G61680.TAIR10	train	train
AT3G61690.TAIR10	train	train
AT3G61700.TAIR10	train	train
AT3G61710.TAIR10	train	test,train
AT3G61720.TAIR10	train	train
AT3G61723.TAIR10	test	test
AT3G61730.TAIR10	train	train
AT3G61740.TAIR10	train	test,train
AT3G61750.TAIR10	test	test
AT3G61760.TAIR10	train	train
AT3G61763.TAIR10	train	train
AT3G61770.TAIR10	train	train
AT3G61780.TAIR10	train	train
AT3G61790.TAIR10	train	train
AT3G61800.TAIR10	test	test
AT3G61810.TAIR10	train	train
AT3G61820.TAIR10	train	train
AT3G61826.TAIR10	train	train
AT3G61827.TAIR10	validation	validation
AT3G61829.TAIR10	test	test
AT3G61830.TAIR10	train	train
AT3G61840.TAIR10	train	train
AT3G61850.TAIR10	train	test,train
AT3G61860.TAIR10	test	test
AT3G61870.TAIR10	train	test,train
AT3G61880.TAIR10	train	train
AT3G61890.TAIR10	train	train
AT3G61898.TAIR10	train	train
AT3G61900.TAIR10	train	train
AT3G61910.TAIR10	train	train
AT3G61920.TAIR10	train	train
AT3G61930.TAIR10	validation	validation
AT3G61940.TAIR10	train	train
AT3G61947.TAIR10	train	train
AT3G61950.TAIR10	train	train
AT3G61960.TAIR10	train	test,train
AT3G61962.TAIR10	train	train
AT3G61970.TAIR10	train	train
AT3G61980.TAIR10	train	train
AT3G61990.TAIR10	train	train
AT3G62000.TAIR10	train	train,validation
AT3G62010.TAIR10	train	test,train
AT3G62020.TAIR10	train	train
AT3G62030.TAIR10	train	train
AT3G62040.TAIR10	train	train
AT3G62050.TAIR10	train	train
AT3G62060.TAIR10	train	train
AT3G62070.TAIR10	test	test
AT3G62080.TAIR10	train	test,train
AT3G62090.TAIR10	train	train
AT3G62097.TAIR10	train	train
AT3G62100.TAIR10	train	train
AT3G62110.TAIR10	validation	validation
AT3G62120.TAIR10	train	train
AT3G62130.TAIR10	train	train
AT3G62140.TAIR10	train	train
AT3G62150.TAIR10	validation	validation
AT3G62160.TAIR10	train	train
AT3G62170.TAIR10	test	test
AT3G62180.TAIR10	train	train
AT3G62190.TAIR10	train	test,train
AT3G62200.TAIR10	train	train
AT3G62210.TAIR10	train	train
AT3G62220.TAIR10	train	train
AT3G62230.TAIR10	train	train
AT3G62240.TAIR10	train	train
AT3G62250.TAIR10	train	train
AT3G62260.TAIR10	train	train
AT3G62270.TAIR10	train	train
AT3G62280.TAIR10	train	train
AT3G62290.TAIR10	test	test
AT3G62300.TAIR10	train	train
AT3G62310.TAIR10	train	train
AT3G62320.TAIR10	train	train
AT3G62330.TAIR10	train	train
AT3G62336.TAIR10	test	test
AT3G62340.TAIR10	validation	validation
AT3G62350.TAIR10	train	train
AT3G62360.TAIR10	train	train
AT3G62370.TAIR10	train	train
AT3G62380.TAIR10	train	train
AT3G62390.TAIR10	test	test
AT3G62400.TAIR10	train	train,validation
AT3G62410.TAIR10	validation	validation
AT3G62420.TAIR10	train	train
AT3G62422.TAIR10	test	test
AT3G62430.TAIR10	test	test
AT3G62440.TAIR10	train	train
AT3G62450.TAIR10	validation	validation
AT3G62460.TAIR10	train	train
AT3G62470.TAIR10	train	train
AT3G62499.TAIR10	train	train
AT3G62500.TAIR10	train	train
AT3G62510.TAIR10	train	train
AT3G62528.TAIR10	train	train
AT3G62530.TAIR10	test	test
AT3G62540.TAIR10	validation	validation
AT3G62550.TAIR10	train	train
AT3G62560.TAIR10	train	train
AT3G62570.TAIR10	test	test
AT3G62580.TAIR10	validation	validation
AT3G62590.TAIR10	train	train
AT3G62600.TAIR10	train	train
AT3G62610.TAIR10	train	train
AT3G62620.TAIR10	train	test,train
AT3G62630.TAIR10	train	train
AT3G62640.TAIR10	train	train
AT3G62650.TAIR10	train	train
AT3G62660.TAIR10	train	train
AT3G62670.TAIR10	train	train
AT3G62680.TAIR10	validation	validation
AT3G62690.TAIR10	train	train
AT3G62700.TAIR10	train	train
AT3G62710.TAIR10	train	train
AT3G62720.TAIR10	train	train,validation
AT3G62730.TAIR10	train	train
AT3G62740.TAIR10	train	train
AT3G62750.TAIR10	train	train
AT3G62760.TAIR10	train	train
AT3G62770.TAIR10	train	train
AT3G62780.TAIR10	train	train
AT3G62790.TAIR10	train	train
AT3G62800.TAIR10	train	train
AT3G62810.TAIR10	train	train
AT3G62820.TAIR10	train	train
AT3G62830.TAIR10	train	train
AT3G62840.TAIR10	train	test,train
AT3G62850.TAIR10	train	train
AT3G62860.TAIR10	validation	validation
AT3G62870.TAIR10	train	train
AT3G62880.TAIR10	train	test,train
AT3G62890.TAIR10	train	train
AT3G62900.TAIR10	train	train
AT3G62907.TAIR10	train	train
AT3G62910.TAIR10	train	train
AT3G62920.TAIR10	validation	validation
AT3G62930.TAIR10	train	train
AT3G62940.TAIR10	train	train,validation
AT3G62950.TAIR10	validation	validation
AT3G62960.TAIR10	train	train
AT3G62970.TAIR10	train	train
AT3G62980.TAIR10	train	train
AT3G62988.TAIR10	train	train
AT3G62990.TAIR10	test	test
AT3G63000.TAIR10	validation	validation
AT3G63010.TAIR10	test	test
AT3G63020.TAIR10	train	train
AT3G63030.TAIR10	train	train
AT3G63040.TAIR10	train	train
AT3G63050.TAIR10	train	train
AT3G63052.TAIR10	train	train
AT3G63060.TAIR10	test	test
AT3G63070.TAIR10	test	test
AT3G63080.TAIR10	train	train
AT3G63088.TAIR10	train	train
AT3G63090.TAIR10	train	train
AT3G63095.TAIR10	train	train
AT3G63110.TAIR10	train	train
AT3G63120.TAIR10	train	train
AT3G63130.TAIR10	train	train
AT3G63140.TAIR10	train	train
AT3G63150.TAIR10	train	train
AT3G63160.TAIR10	train	train
AT3G63170.TAIR10	train	train
AT3G63180.TAIR10	train	train,validation
AT3G63190.TAIR10	train	train
AT3G63200.TAIR10	test	test
AT3G63210.TAIR10	train	train
AT3G63220.TAIR10	train	test,train
AT3G63230.TAIR10	train	train
AT3G63233.TAIR10	train	train
AT3G63240.TAIR10	train	train
AT3G63250.TAIR10	train	train
AT3G63260.TAIR10	train	train,validation
AT3G63270.TAIR10	train	train
AT3G63280.TAIR10	train	train
AT3G63290.TAIR10	train	train,validation
AT3G63300.TAIR10	train	test,train
AT3G63310.TAIR10	train	train
AT3G63320.TAIR10	validation	validation
AT3G63340.TAIR10	train	train
AT3G63350.TAIR10	train	train
AT3G63360.TAIR10	train	train
AT3G63370.TAIR10	train	train
AT3G63380.TAIR10	validation	validation
AT3G63390.TAIR10	train	train
AT3G63400.TAIR10	train	train
AT3G63410.TAIR10	train	train
AT3G63420.TAIR10	train	train
AT3G63430.TAIR10	train	train
AT3G63440.TAIR10	train	train
AT3G63450.TAIR10	train	test,train
AT3G63460.TAIR10	train	test,train
AT3G63470.TAIR10	train	train
AT3G63480.TAIR10	train	train
AT3G63490.TAIR10	train	test,train
AT3G63500.TAIR10	train	train
AT3G63510.TAIR10	train	train
AT3G63520.TAIR10	train	train
AT3G63530.TAIR10	train	test,train
AT3G66652.TAIR10	train	train
AT3G66654.TAIR10	train	train
AT3G66656.TAIR10	test	test
AT3G66658.TAIR10	train	train
AT4G00005.TAIR10	test	test
AT4G00020.TAIR10	train	test,train
AT4G00026.TAIR10	train	train
AT4G00030.TAIR10	train	train
AT4G00040.TAIR10	train	train
AT4G00050.TAIR10	train	train
AT4G00060.TAIR10	test	test
AT4G00070.TAIR10	train	train
AT4G00080.TAIR10	test	test
AT4G00090.TAIR10	test	test
AT4G00100.TAIR10	train	train
AT4G00110.TAIR10	train	train
AT4G00120.TAIR10	train	train
AT4G00124.TAIR10	test	test
AT4G00130.TAIR10	train	train
AT4G00140.TAIR10	train	train
AT4G00150.TAIR10	train	train
AT4G00160.TAIR10	validation	validation
AT4G00165.TAIR10	train	train,validation
AT4G00170.TAIR10	train	train
AT4G00180.TAIR10	train	train
AT4G00190.TAIR10	train	train
AT4G00200.TAIR10	train	train
AT4G00210.TAIR10	train	train
AT4G00220.TAIR10	train	train
AT4G00230.TAIR10	train	train
AT4G00231.TAIR10	train	train
AT4G00232.TAIR10	train	train
AT4G00234.TAIR10	train	train
AT4G00238.TAIR10	train	train
AT4G00240.TAIR10	train	train
AT4G00250.TAIR10	train	train
AT4G00260.TAIR10	train	train
AT4G00270.TAIR10	train	train
AT4G00280.TAIR10	train	train
AT4G00290.TAIR10	train	train
AT4G00300.TAIR10	train	test,train
AT4G00305.TAIR10	test	test
AT4G00310.TAIR10	train	test,train
AT4G00315.TAIR10	train	train
AT4G00320.TAIR10	train	train
AT4G00330.TAIR10	train	train
AT4G00335.TAIR10	train	train
AT4G00340.TAIR10	train	train
AT4G00342.TAIR10	train	train
AT4G00350.TAIR10	train	train
AT4G00355.TAIR10	train	test,train
AT4G00360.TAIR10	validation	validation
AT4G00370.TAIR10	test	test
AT4G00380.TAIR10	train	train
AT4G00390.TAIR10	train	train
AT4G00400.TAIR10	test	test
AT4G00416.TAIR10	test	test
AT4G00420.TAIR10	train	train
AT4G00430.TAIR10	train	train
AT4G00440.TAIR10	train	train
AT4G00450.TAIR10	train	train
AT4G00460.TAIR10	train	train
AT4G00467.TAIR10	train	train
AT4G00480.TAIR10	train	train
AT4G00490.TAIR10	train	train
AT4G00500.TAIR10	train	train
AT4G00520.TAIR10	train	train
AT4G00525.TAIR10	test	test
AT4G00530.TAIR10	test	test
AT4G00540.TAIR10	train	train
AT4G00550.TAIR10	train	train
AT4G00560.TAIR10	train	train
