locus	category	additions	additions_matching_TAIR10_alt
AT3G13682	train	0	0
AT3G13686	train	0	0
AT3G13690	train	0	0
AT3G13700	train	0	0
AT3G13710	train	0	0
AT3G13720	train	0	0
AT3G13730	train	0	0
AT3G13740	train	1	0
AT3G13750	train	0	0
AT3G13760	test	0	0
AT3G13770	test	0	0
AT3G13772	train	0	0
AT3G13780	train	0	0
AT3G13782	train	0	0
AT3G13784	train	0	0
AT3G13790	train	0	0
AT3G13800	train	0	0
AT3G13810	test	0	0
AT3G13820	train	0	0
AT3G13830	train	0	0
AT3G13840	train	0	0
AT3G13845	train	0	0
AT3G13850	train	0	0
AT3G13857	train	0	0
AT3G13860	train	0	0
AT3G13870	train	0	0
AT3G13880	train	0	0
AT3G13882	train	0	0
AT3G13890	train	0	0
AT3G13898	train	0	0
AT3G13900	test	0	0
AT3G13910	train	0	0
AT3G13920	train	0	0
AT3G13930	train	0	0
AT3G13940	train	0	0
AT3G13950	train	0	0
AT3G13960	train	0	0
AT3G13970	train	0	0
AT3G13980	validation	0	0
AT3G13990	train	0	0
AT3G14000	train	0	0
AT3G14010	train	0	0
AT3G14020	train	0	0
AT3G14030	train	0	0
AT3G14040	train	0	0
AT3G14050	validation	0	0
AT3G14060	train	0	0
AT3G14067	train	0	0
AT3G14070	test	0	0
AT3G14075	train	0	0
AT3G14080	train	0	0
AT3G14090	test	0	0
AT3G14100	train	0	0
AT3G14110	train	1	0
AT3G14120	train	0	0
AT3G14130	test	0	0
AT3G14140	test	0	0
AT3G14150	train	0	0
AT3G14160	test	0	0
AT3G14170	train	0	0
AT3G14172	train	0	0
AT3G14180	train	0	0
AT3G14190	train	0	0
AT3G14200	test	0	0
AT3G14205	train	0	0
AT3G14210	train	0	0
AT3G14220	train	0	0
AT3G14225	train	0	0
AT3G14230	train	0	0
AT3G14240	train	0	0
AT3G14250	test	0	0
AT3G14260	train	0	0
AT3G14270	train	0	0
AT3G14280	test	0	0
AT3G14290	train	0	0
AT3G14300	train	0	0
AT3G14310	train	0	0
AT3G14320	train	0	0
AT3G14330	train	0	0
AT3G14340	train	0	0
AT3G14350	train	1	1
AT3G14360	train	0	0
AT3G14362	train	0	0
AT3G14370	train	0	0
AT3G14380	train	0	0
AT3G14390	train	0	0
AT3G14395	train	0	0
AT3G14400	train	0	0
AT3G14410	train	0	0
AT3G14415	train	0	0
AT3G14420	train	1	0
AT3G14430	train	0	0
AT3G14431	test	0	0
AT3G14440	train	0	0
AT3G14450	train	0	0
AT3G14452	test	0	0
AT3G14460	train	0	0
AT3G14470	train	0	0
AT3G14480	train	0	0
AT3G14490	train	0	0
AT3G14510	train	0	0
AT3G14520	train	0	0
AT3G14530	train	0	0
AT3G14540	train	0	0
AT3G14550	validation	0	0
AT3G14560	validation	0	0
AT3G14570	train	0	0
AT3G14580	train	0	0
AT3G14590	train	1	0
AT3G14595	validation	0	0
AT3G14600	train	0	0
AT3G14610	train	0	0
AT3G14620	train	0	0
AT3G14630	test	0	0
AT3G14640	train	0	0
AT3G14650	train	0	0
AT3G14660	test	0	0
AT3G14670	train	0	0
AT3G14680	validation	0	0
AT3G14690	train	0	0
AT3G14700	validation	0	0
AT3G14710	test	0	0
AT3G14720	train	0	0
AT3G14730	test	0	0
AT3G14740	train	1	1
AT3G14750	train	0	0
AT3G14760	train	0	0
AT3G14770	validation	0	0
AT3G14780	train	0	0
AT3G14790	validation	0	0
AT3G14810	train	0	0
AT3G14820	train	0	0
AT3G14830	test	0	0
AT3G14840	train	0	0
AT3G14850	train	0	0
AT3G14860	train	0	0
AT3G14870	train	0	0
AT3G14880	train	0	0
AT3G14890	train	0	0
AT3G14900	train	0	0
AT3G14910	test	0	0
AT3G14920	validation	0	0
AT3G14930	train	1	0
AT3G14940	test	0	0
AT3G14950	train	0	0
AT3G14960	train	0	0
AT3G14970	train	0	0
AT3G14980	train	0	0
AT3G14981	train	0	0
AT3G14990	validation	0	0
AT3G15000	train	0	0
AT3G15010	train	0	0
AT3G15020	validation	0	0
AT3G15030	train	0	0
AT3G15040	train	0	0
AT3G15050	train	0	0
AT3G15060	validation	0	0
AT3G15070	train	0	0
AT3G15080	train	0	0
AT3G15090	train	0	0
AT3G15095	train	0	0
AT3G15110	train	0	0
AT3G15111	train	0	0
AT3G15115	train	0	0
AT3G15120	train	0	0
AT3G15130	train	0	0
AT3G15140	train	0	0
AT3G15150	train	0	0
AT3G15160	train	0	0
AT3G15170	validation	0	0
AT3G15180	train	0	0
AT3G15190	test	0	0
AT3G15200	train	0	0
AT3G15210	train	0	0
AT3G15220	train	0	0
AT3G15240	validation	0	0
AT3G15250	train	0	0
AT3G15251	test	0	0
AT3G15260	train	1	0
AT3G15270	test	0	0
AT3G15280	train	0	0
AT3G15290	train	0	0
AT3G15300	train	0	0
AT3G15340	train	1	1
AT3G15350	train	0	0
AT3G15351	train	1	0
AT3G15352	train	0	0
AT3G15353	train	0	0
AT3G15354	validation	0	0
AT3G15355	train	0	0
AT3G15356	train	0	0
AT3G15357	train	0	0
AT3G15358	train	0	0
AT3G15359	train	0	0
AT3G15360	validation	0	0
AT3G15370	train	0	0
AT3G15380	validation	0	0
AT3G15390	train	1	1
AT3G15395	train	0	0
AT3G15400	train	0	0
AT3G15410	train	0	0
AT3G15420	train	0	0
AT3G15430	train	0	0
AT3G15440	test	0	0
AT3G15450	train	1	1
AT3G15460	train	0	0
AT3G15470	train	0	0
AT3G15480	train	0	0
AT3G15490	validation	0	0
AT3G15500	test	0	0
AT3G15510	train	0	0
AT3G15518	train	0	0
AT3G15520	train	0	0
AT3G15530	train	0	0
AT3G15534	train	0	0
AT3G15540	train	0	0
AT3G15548	train	0	0
AT3G15550	validation	0	0
AT3G15570	test	0	0
AT3G15578	test	0	0
AT3G15580	train	0	0
AT3G15590	train	0	0
AT3G15604	train	0	0
AT3G15605	train	0	0
AT3G15610	train	0	0
AT3G15620	train	0	0
AT3G15630	test	0	0
AT3G15640	train	0	0
AT3G15650	train	1	0
AT3G15660	train	0	0
AT3G15670	validation	0	0
AT3G15680	test	0	0
AT3G15690	train	0	0
AT3G15700	test	0	0
AT3G15710	train	0	0
AT3G15720	train	0	0
AT3G15730	train	0	0
AT3G15740	train	0	0
AT3G15750	train	0	0
AT3G15760	train	0	0
AT3G15770	train	0	0
AT3G15780	test	0	0
AT3G15790	train	0	0
AT3G15800	train	0	0
AT3G15810	train	0	0
AT3G15820	train	0	0
AT3G15830	validation	0	0
AT3G15840	train	0	0
AT3G15850	validation	0	0
AT3G15860	train	0	0
AT3G15870	train	0	0
AT3G15880	train	0	0
AT3G15890	train	0	0
AT3G15900	test	0	0
AT3G15909	train	0	0
AT3G15910	train	0	0
AT3G15920	train	0	0
AT3G15930	validation	0	0
AT3G15940	train	0	0
AT3G15950	train	0	0
AT3G15960	train	0	0
AT3G15970	train	0	0
AT3G15980	train	1	0
AT3G15990	train	0	0
AT3G16000	train	0	0
AT3G16010	train	0	0
AT3G16020	train	0	0
AT3G16030	train	0	0
AT3G16040	train	0	0
AT3G16050	train	0	0
AT3G16060	test	0	0
AT3G16070	train	0	0
AT3G16080	train	0	0
AT3G16090	train	0	0
AT3G16100	train	0	0
AT3G16110	train	0	0
AT3G16117	train	0	0
AT3G16120	test	0	0
AT3G16130	train	0	0
AT3G16140	train	0	0
AT3G16150	train	0	0
AT3G16160	train	0	0
AT3G16170	train	0	0
AT3G16175	train	0	0
AT3G16180	train	0	0
AT3G16190	train	0	0
AT3G16200	train	0	0
AT3G16210	train	0	0
AT3G16220	train	0	0
AT3G16230	train	0	0
AT3G16240	train	0	0
AT3G16250	train	0	0
AT3G16260	validation	0	0
AT3G16270	train	0	0
AT3G16280	train	0	0
AT3G16290	test	0	0
AT3G16300	train	0	0
AT3G16310	train	0	0
AT3G16320	train	0	0
AT3G16330	validation	0	0
AT3G16340	train	0	0
AT3G16350	test	0	0
AT3G16360	train	0	0
AT3G16370	train	0	0
AT3G16380	train	0	0
AT3G16390	train	0	0
AT3G16400	train	0	0
AT3G16410	train	0	0
AT3G16420	train	0	0
AT3G16430	train	0	0
AT3G16432	train	0	0
AT3G16440	train	0	0
AT3G16450	train	0	0
AT3G16460	train	0	0
AT3G16470	train	0	0
AT3G16480	train	0	0
AT3G16490	train	0	0
AT3G16500	train	0	0
AT3G16510	train	0	0
AT3G16520	validation	0	0
AT3G16530	train	0	0
AT3G16540	train	0	0
AT3G16550	validation	0	0
AT3G16555	train	0	0
AT3G16560	train	0	0
AT3G16565	train	0	0
AT3G16570	train	0	0
AT3G16580	train	0	0
AT3G16590	train	0	0
AT3G16600	train	0	0
AT3G16610	train	0	0
AT3G16620	test	0	0
AT3G16630	train	0	0
AT3G16640	train	0	0
AT3G16650	train	0	0
AT3G16660	train	0	0
AT3G16670	train	0	0
AT3G16680	train	0	0
AT3G16690	train	0	0
AT3G16700	train	0	0
AT3G16710	train	0	0
AT3G16712	test	0	0
AT3G16720	train	0	0
AT3G16730	train	0	0
AT3G16740	test	0	0
AT3G16750	test	0	0
AT3G16760	train	0	0
AT3G16770	train	0	0
AT3G16780	train	0	0
AT3G16785	train	0	0
AT3G16800	train	1	0
AT3G16810	train	0	0
AT3G16820	train	0	0
AT3G16830	train	0	0
AT3G16840	train	0	0
AT3G16850	train	0	0
AT3G16851	train	0	0
AT3G16857	train	0	0
AT3G16860	train	0	0
AT3G16870	train	0	0
AT3G16880	train	0	0
AT3G16890	train	0	0
AT3G16895	train	0	0
AT3G16900	validation	0	0
AT3G16910	train	0	0
AT3G16920	train	0	0
AT3G16930	train	0	0
AT3G16940	train	0	0
AT3G16950	train	0	0
AT3G16960	train	0	0
AT3G16970	test	0	0
AT3G16980	train	0	0
AT3G16990	train	0	0
AT3G17000	train	0	0
AT3G17010	train	0	0
AT3G17020	train	0	0
AT3G17030	train	0	0
AT3G17040	train	0	0
AT3G17060	train	0	0
AT3G17070	train	0	0
AT3G17080	validation	0	0
AT3G17090	train	1	0
AT3G17100	train	0	0
AT3G17120	train	0	0
AT3G17130	train	0	0
AT3G17140	train	0	0
AT3G17150	test	0	0
AT3G17152	train	0	0
AT3G17155	train	0	0
AT3G17160	train	0	0
AT3G17170	train	0	0
AT3G17180	train	0	0
AT3G17190	train	0	0
AT3G17205	train	0	0
AT3G17210	train	0	0
AT3G17220	validation	0	0
AT3G17225	train	0	0
AT3G17230	validation	0	0
AT3G17240	train	0	0
AT3G17250	train	0	0
AT3G17261	test	0	0
AT3G17265	train	0	0
AT3G17270	train	0	0
AT3G17280	train	0	0
AT3G17300	train	0	0
AT3G17310	train	0	0
AT3G17320	train	0	0
AT3G17330	train	0	0
AT3G17340	train	1	0
AT3G17350	train	0	0
AT3G17360	train	0	0
AT3G17365	train	1	0
AT3G17370	test	0	0
AT3G17380	train	0	0
AT3G17390	train	0	0
AT3G17400	train	0	0
AT3G17410	test	0	0
AT3G17420	train	0	0
AT3G17430	train	0	0
AT3G17440	train	0	0
AT3G17450	test	0	0
AT3G17460	train	0	0
AT3G17465	train	0	0
AT3G17470	train	0	0
AT3G17480	train	0	0
AT3G17490	train	0	0
AT3G17500	train	0	0
AT3G17510	train	1	1
AT3G17520	train	0	0
AT3G17530	train	0	0
AT3G17540	train	0	0
AT3G17550	train	0	0
AT3G17560	train	0	0
AT3G17570	test	0	0
AT3G17580	validation	0	0
AT3G17590	train	0	0
AT3G17600	validation	0	0
AT3G17609	validation	0	0
AT3G17611	train	1	0
AT3G17620	train	0	0
AT3G17626	test	0	0
AT3G17630	train	0	0
AT3G17640	train	0	0
AT3G17650	test	0	0
AT3G17660	not_in_db	0	0
AT3G17668	train	0	0
AT3G17670	train	0	0
AT3G17675	train	0	0
AT3G17680	train	0	0
AT3G17690	train	0	0
AT3G17700	train	0	0
AT3G17710	train	0	0
AT3G17712	train	0	0
AT3G17720	train	0	0
AT3G17730	validation	0	0
AT3G17740	test	0	0
AT3G17750	test	0	0
AT3G17760	train	1	0
AT3G17770	train	0	0
AT3G17780	validation	0	0
AT3G17790	train	0	0
AT3G17800	train	0	0
AT3G17810	train	0	0
AT3G17820	train	0	0
AT3G17830	train	0	0
AT3G17840	train	0	0
AT3G17845	test	0	0
AT3G17850	train	0	0
AT3G17860	train	0	0
AT3G17880	validation	0	0
AT3G17890	train	0	0
AT3G17900	train	0	0
AT3G17910	test	0	0
AT3G17920	train	0	0
AT3G17930	train	0	0
AT3G17940	validation	0	0
AT3G17950	train	1	0
AT3G17970	train	0	0
AT3G17980	train	0	0
AT3G17998	test	0	0
AT3G18000	test	0	0
AT3G18010	test	0	0
AT3G18020	train	0	0
AT3G18030	validation	0	0
AT3G18035	train	0	0
AT3G18040	train	0	0
AT3G18050	test	0	0
AT3G18060	train	0	0
AT3G18070	train	0	0
AT3G18080	train	0	0
AT3G18090	train	0	0
AT3G18100	train	0	0
AT3G18110	train	0	0
AT3G18120	validation	0	0
AT3G18130	train	0	0
AT3G18140	train	0	0
AT3G18150	not_in_db	0	0
AT3G18160	train	0	0
AT3G18165	train	0	0
AT3G18170	train	0	0
AT3G18180	train	0	0
AT3G18190	test	0	0
AT3G18200	train	0	0
AT3G18210	train	0	0
AT3G18215	train	0	0
AT3G18220	train	0	0
AT3G18230	train	0	0
AT3G18235	train	0	0
AT3G18240	train	0	0
AT3G18250	train	0	0
AT3G18260	train	0	0
AT3G18270	train	0	0
AT3G18280	train	0	0
AT3G18282	train	0	0
AT3G18290	train	0	0
AT3G18291	train	0	0
AT3G18295	train	0	0
AT3G18300	train	0	0
AT3G18310	validation	0	0
AT3G18320	train	0	0
AT3G18330	train	0	0
AT3G18340	train	0	0
AT3G18350	train	0	0
AT3G18360	test	0	0
AT3G18370	train	0	0
AT3G18380	train	1	0
AT3G18390	train	0	0
AT3G18400	train	0	0
AT3G18410	train	0	0
AT3G18420	test	0	0
AT3G18430	train	0	0
AT3G18440	train	0	0
AT3G18450	train	0	0
AT3G18460	train	0	0
AT3G18470	test	0	0
AT3G18480	validation	0	0
AT3G18485	train	0	0
AT3G18490	train	0	0
AT3G18500	train	1	0
AT3G18510	train	0	0
AT3G18518	train	0	0
AT3G18520	train	0	0
AT3G18524	train	0	0
AT3G18530	validation	0	0
AT3G18535	test	0	0
AT3G18550	validation	0	0
AT3G18560	train	0	0
AT3G18570	validation	0	0
AT3G18580	train	0	0
AT3G18590	train	0	0
AT3G18600	test	0	0
AT3G18610	train	0	0
AT3G18620	train	0	0
AT3G18630	train	0	0
AT3G18640	train	0	0
AT3G18650	train	0	0
AT3G18660	train	1	0
AT3G18670	train	0	0
AT3G18680	test	0	0
AT3G18690	train	0	0
AT3G18700	train	0	0
AT3G18710	train	0	0
AT3G18715	test	0	0
AT3G18720	train	0	0
AT3G18730	train	0	0
AT3G18740	train	0	0
AT3G18750	train	0	0
AT3G18760	train	0	0
AT3G18770	train	0	0
AT3G18773	test	0	0
AT3G18779	train	0	0
AT3G18780	train	0	0
AT3G18790	train	0	0
AT3G18800	train	0	0
AT3G18810	train	0	0
AT3G18820	validation	0	0
AT3G18830	train	0	0
AT3G18840	train	0	0
AT3G18850	train	0	0
AT3G18860	train	0	0
AT3G18870	train	0	0
AT3G18880	train	0	0
AT3G18890	train	0	0
AT3G18900	train	1	0
AT3G18910	train	0	0
AT3G18930	train	0	0
AT3G18940	train	0	0
AT3G18950	train	0	0
AT3G18957	train	0	0
AT3G18960	train	0	0
AT3G18970	train	0	0
AT3G18980	validation	0	0
AT3G18990	train	0	0
AT3G19000	validation	0	0
AT3G19010	train	1	0
AT3G19020	train	0	0
AT3G19030	train	0	0
AT3G19035	test	0	0
AT3G19040	train	0	0
AT3G19050	train	0	0
AT3G19055	train	0	0
AT3G19070	train	0	0
AT3G19080	test	0	0
AT3G19085	train	0	0
AT3G19090	train	0	0
AT3G19100	validation	0	0
AT3G19120	train	0	0
AT3G19130	train	0	0
AT3G19140	train	0	0
AT3G19150	validation	0	0
AT3G19160	test	0	0
AT3G19170	train	0	0
AT3G19180	train	0	0
AT3G19184	test	0	0
AT3G19190	train	0	0
AT3G19200	train	0	0
AT3G19210	train	0	0
AT3G19220	train	0	0
AT3G19230	train	0	0
AT3G19240	train	0	0
AT3G19250	train	0	0
AT3G19260	train	0	0
AT3G19270	train	0	0
AT3G19274	train	0	0
AT3G19280	train	0	0
AT3G19290	train	0	0
AT3G19300	validation	0	0
AT3G19310	train	0	0
AT3G19320	train	0	0
AT3G19330	train	1	0
AT3G19340	test	0	0
AT3G19350	train	0	0
AT3G19360	train	0	0
AT3G19370	validation	0	0
AT3G19380	train	0	0
AT3G19390	train	0	0
AT3G19400	train	1	1
AT3G19410	validation	0	0
AT3G19420	train	0	0
AT3G19430	train	0	0
AT3G19440	test	0	0
AT3G19450	train	0	0
AT3G19460	train	0	0
AT3G19470	train	0	0
AT3G19480	train	0	0
AT3G19490	train	0	0
AT3G19500	train	0	0
AT3G19508	train	0	0
AT3G19510	train	0	0
AT3G19515	train	0	0
AT3G19520	train	0	0
AT3G19530	train	0	0
AT3G19540	train	0	0
AT3G19550	train	0	0
AT3G19553	train	0	0
AT3G19560	train	0	0
AT3G19570	train	0	0
AT3G19580	train	0	0
AT3G19590	train	0	0
AT3G19595	train	0	0
AT3G19600	train	0	0
AT3G19610	train	0	0
AT3G19615	train	0	0
AT3G19620	train	0	0
AT3G19630	validation	0	0
AT3G19640	test	0	0
AT3G19650	train	0	0
AT3G19660	train	0	0
AT3G19663	validation	0	0
AT3G19670	train	0	0
AT3G19680	train	0	0
AT3G19690	train	0	0
AT3G19700	train	0	0
AT3G19710	train	0	0
AT3G19720	train	0	0
AT3G19740	train	0	0
AT3G19760	train	0	0
AT3G19770	train	1	0
AT3G19780	train	0	0
AT3G19790	train	0	0
AT3G19800	train	0	0
AT3G19810	train	0	0
AT3G19820	train	0	0
AT3G19830	train	0	0
AT3G19840	train	0	0
AT3G19850	test	0	0
AT3G19860	train	0	0
AT3G19870	train	0	0
AT3G19880	train	0	0
AT3G19890	train	0	0
AT3G19895	train	0	0
AT3G19900	train	0	0
AT3G19910	train	0	0
AT3G19920	test	0	0
AT3G19930	train	0	0
AT3G19940	train	0	0
AT3G19950	train	0	0
AT3G19960	train	0	0
AT3G19970	train	0	0
AT3G19980	train	0	0
AT3G19990	train	0	0
AT3G20000	train	0	0
AT3G20010	train	0	0
AT3G20015	validation	0	0
AT3G20020	train	0	0
AT3G20030	train	0	0
AT3G20040	train	0	0
AT3G20050	train	0	0
AT3G20060	train	0	0
AT3G20070	train	0	0
AT3G20080	train	0	0
AT3G20090	train	0	0
AT3G20100	train	0	0
AT3G20110	train	0	0
AT3G20120	train	0	0
AT3G20130	train	0	0
AT3G20140	train	0	0
AT3G20150	train	0	0
AT3G20155	train	0	0
AT3G20160	train	0	0
AT3G20170	validation	0	0
AT3G20180	train	0	0
AT3G20190	test	0	0
AT3G20200	test	0	0
AT3G20210	train	0	0
AT3G20220	train	0	0
AT3G20230	test	0	0
AT3G20240	train	0	0
AT3G20250	train	0	0
AT3G20260	train	0	0
AT3G20270	train	0	0
AT3G20280	train	0	0
AT3G20290	train	0	0
AT3G20300	test	0	0
AT3G20310	validation	0	0
AT3G20320	train	0	0
AT3G20330	train	0	0
AT3G20340	train	0	0
AT3G20350	validation	0	0
AT3G20360	train	0	0
AT3G20362	validation	0	0
AT3G20370	test	0	0
AT3G20380	train	0	0
AT3G20390	train	0	0
AT3G20395	train	0	0
AT3G20400	train	0	0
AT3G20410	train	0	0
AT3G20420	test	0	0
AT3G20430	train	0	0
AT3G20440	train	0	0
AT3G20450	train	0	0
AT3G20460	test	0	0
AT3G20470	train	0	0
AT3G20475	train	0	0
AT3G20480	train	0	0
AT3G20490	train	0	0
AT3G20500	train	0	0
AT3G20510	validation	0	0
AT3G20520	train	0	0
AT3G20530	train	0	0
AT3G20540	train	1	0
AT3G20550	train	0	0
AT3G20555	train	0	0
AT3G20557	train	1	0
AT3G20560	validation	0	0
AT3G20570	test	0	0
AT3G20580	train	0	0
AT3G20590	train	0	0
AT3G20600	test	0	0
AT3G20610	train	0	0
AT3G20620	train	0	0
AT3G20630	train	0	0
AT3G20640	train	0	0
AT3G20650	train	1	0
AT3G20660	train	0	0
AT3G20670	train	0	0
AT3G20680	test	0	0
AT3G20690	validation	0	0
AT3G20700	train	0	0
AT3G20710	train	0	0
AT3G20720	train	0	0
AT3G20730	test	0	0
AT3G20740	train	0	0
AT3G20750	validation	0	0
AT3G20760	train	0	0
AT3G20770	train	0	0
AT3G20780	train	0	0
AT3G20790	validation	0	0
AT3G20800	train	0	0
AT3G20810	train	0	0
AT3G20820	train	0	0
AT3G20830	train	0	0
AT3G20840	train	0	0
AT3G20850	train	0	0
AT3G20860	test	0	0
AT3G20865	train	0	0
AT3G20870	test	0	0
AT3G20880	train	0	0
AT3G20890	train	0	0
AT3G20898	test	0	0
AT3G20900	test	0	0
AT3G20910	train	0	0
AT3G20920	train	0	0
AT3G20930	train	0	0
AT3G20935	validation	0	0
AT3G20940	train	0	0
AT3G20950	train	0	0
AT3G20960	train	0	0
AT3G20966	train	0	0
AT3G20970	train	0	0
AT3G20980	train	0	0
AT3G20993	train	0	0
AT3G20997	train	0	0
AT3G21000	train	0	0
AT3G21055	train	0	0
AT3G21060	train	0	0
AT3G21070	train	0	0
AT3G21080	train	0	0
AT3G21090	train	0	0
AT3G21100	train	0	0
AT3G21110	train	0	0
AT3G21120	train	0	0
AT3G21130	train	0	0
AT3G21140	train	0	0
AT3G21150	validation	0	0
AT3G21160	train	0	0
AT3G21170	train	0	0
AT3G21175	validation	0	0
AT3G21180	train	0	0
AT3G21190	train	0	0
AT3G21200	train	0	0
AT3G21210	train	0	0
AT3G21215	train	0	0
AT3G21220	train	0	0
AT3G21230	train	0	0
AT3G21240	test	0	0
AT3G21250	train	0	0
AT3G21260	train	0	0
AT3G21270	test	0	0
AT3G21280	train	0	0
AT3G21290	train	0	0
AT3G21295	test	0	0
AT3G21300	train	0	0
AT3G21310	validation	0	0
AT3G21320	validation	0	0
AT3G21330	train	0	0
AT3G21338	train	0	0
AT3G21340	test	0	0
AT3G21350	train	0	0
AT3G21351	train	0	0
AT3G21352	train	0	0
AT3G21360	train	0	0
AT3G21370	train	0	0
AT3G21371	test	0	0
AT3G21380	train	0	0
AT3G21390	train	0	0
AT3G21400	train	0	0
AT3G21410	validation	0	0
AT3G21420	train	0	0
AT3G21430	train	0	0
AT3G21450	validation	0	0
AT3G21460	train	0	0
AT3G21465	train	1	0
AT3G21470	train	0	0
AT3G21480	train	0	0
AT3G21490	train	0	0
AT3G21500	train	0	0
AT3G21510	train	0	0
AT3G21520	train	0	0
AT3G21530	train	0	0
AT3G21540	train	0	0
AT3G21550	train	0	0
AT3G21560	train	0	0
AT3G21570	train	0	0
AT3G21580	train	0	0
AT3G21590	train	0	0
AT3G21600	train	0	0
AT3G21610	train	1	0
AT3G21620	test	0	0
AT3G21630	train	0	0
AT3G21640	train	0	0
AT3G21650	test	0	0
AT3G21660	train	0	0
AT3G21670	test	0	0
AT3G21680	train	0	0
AT3G21690	train	0	0
AT3G21700	train	1	0
AT3G21710	train	1	0
AT3G21720	train	0	0
AT3G21730	validation	0	0
AT3G21740	test	0	0
AT3G21750	validation	0	0
AT3G21760	test	0	0
AT3G21770	test	0	0
AT3G21780	train	0	0
AT3G21790	train	0	0
AT3G21800	train	0	0
AT3G21810	train	0	0
AT3G21820	train	0	0
AT3G21830	train	0	0
AT3G21840	train	0	0
AT3G21850	train	0	0
AT3G21860	train	0	0
AT3G21865	train	0	0
AT3G21870	train	0	0
AT3G21880	train	0	0
AT3G21890	train	0	0
AT3G21900	validation	0	0
AT3G21910	train	0	0
AT3G21920	test	0	0
AT3G21930	train	0	0
AT3G21940	train	0	0
AT3G21945	test	0	0
AT3G21950	test	0	0
AT3G21960	train	0	0
AT3G21970	train	0	0
AT3G21980	train	0	0
AT3G21990	train	0	0
AT3G22000	validation	0	0
AT3G22010	train	0	0
AT3G22020	train	0	0
AT3G22022	test	0	0
AT3G22030	train	0	0
AT3G22040	train	0	0
AT3G22050	validation	0	0
AT3G22053	validation	0	0
AT3G22057	train	0	0
AT3G22060	train	0	0
AT3G22070	train	0	0
AT3G22080	test	0	0
AT3G22090	train	0	0
AT3G22100	train	0	0
AT3G22104	train	0	0
AT3G22110	train	0	0
AT3G22120	train	0	0
AT3G22142	train	0	0
AT3G22150	train	0	0
AT3G22160	train	0	0
AT3G22170	train	0	0
AT3G22180	train	0	0
AT3G22183	train	0	0
AT3G22190	train	0	0
AT3G22200	train	1	1
AT3G22210	test	0	0
AT3G22220	train	0	0
AT3G22230	test	0	0
AT3G22231	train	0	0
AT3G22235	train	1	0
AT3G22240	train	0	0
AT3G22250	train	0	0
AT3G22260	train	0	0
AT3G22270	train	0	0
AT3G22275	train	0	0
AT3G22290	train	0	0
AT3G22300	train	0	0
AT3G22310	train	0	0
AT3G22320	train	0	0
AT3G22330	test	0	0
AT3G22345	train	0	0
AT3G22350	train	0	0
AT3G22360	train	0	0
AT3G22370	train	0	0
AT3G22380	train	1	0
AT3G22400	train	0	0
AT3G22410	train	0	0
AT3G22415	train	0	0
AT3G22420	train	1	0
AT3G22421	test	0	0
AT3G22425	train	0	0
AT3G22430	train	0	0
AT3G22436	train	0	0
AT3G22440	validation	0	0
AT3G22450	test	0	0
AT3G22460	train	0	0
AT3G22470	train	0	0
AT3G22480	train	0	0
AT3G22490	train	0	0
AT3G22500	train	0	0
AT3G22510	train	0	0
AT3G22520	validation	0	0
AT3G22530	test	0	0
AT3G22540	test	0	0
AT3G22550	train	0	0
AT3G22560	train	0	0
AT3G22570	train	0	0
AT3G22580	train	0	0
AT3G22590	train	0	0
AT3G22600	train	0	0
AT3G22620	train	0	0
AT3G22630	train	0	0
AT3G22640	validation	0	0
AT3G22650	train	0	0
AT3G22660	train	0	0
AT3G22670	train	0	0
AT3G22680	train	0	0
AT3G22690	train	0	0
AT3G22700	train	0	0
AT3G22710	train	0	0
AT3G22720	train	0	0
AT3G22723	validation	0	0
AT3G22730	train	0	0
AT3G22740	train	0	0
AT3G22750	train	0	0
AT3G22760	train	0	0
AT3G22770	train	0	0
AT3G22780	train	0	0
AT3G22790	train	0	0
AT3G22800	test	0	0
AT3G22810	train	0	0
AT3G22820	train	0	0
AT3G22830	train	0	0
AT3G22840	train	0	0
AT3G22845	train	0	0
AT3G22850	test	0	0
AT3G22860	test	0	0
AT3G22870	train	0	0
AT3G22880	train	0	0
AT3G22890	train	0	0
AT3G22900	train	0	0
AT3G22910	test	0	0
AT3G22920	train	0	0
AT3G22930	train	0	0
AT3G22940	train	0	0
AT3G22942	train	0	0
AT3G22950	train	0	0
AT3G22960	train	0	0
AT3G22961	train	0	0
AT3G22968	train	0	0
AT3G22970	train	0	0
AT3G22980	train	0	0
AT3G22990	train	0	0
AT3G23000	train	0	0
AT3G23010	validation	0	0
AT3G23020	train	0	0
AT3G23030	train	0	0
AT3G23040	train	0	0
AT3G23050	train	0	0
AT3G23060	test	0	0
AT3G23070	train	0	0
AT3G23080	train	0	0
AT3G23090	train	0	0
AT3G23100	train	0	0
AT3G23110	validation	0	0
AT3G23120	train	0	0
AT3G23130	train	0	0
AT3G23140	test	0	0
AT3G23145	train	0	0
AT3G23150	train	0	0
AT3G23160	train	0	0
AT3G23165	test	0	0
AT3G23167	train	0	0
AT3G23170	validation	0	0
AT3G23171	validation	0	0
AT3G23172	train	0	0
AT3G23175	train	0	0
AT3G23180	train	0	0
AT3G23190	train	0	0
AT3G23200	train	0	0
AT3G23210	train	0	0
AT3G23220	train	0	0
AT3G23230	test	0	0
AT3G23240	train	0	0
AT3G23245	train	0	0
AT3G23250	train	0	0
AT3G23255	train	0	0
AT3G23260	train	0	0
AT3G23270	validation	0	0
